Config_ID,Running_Time_s,update_tree_cache_calls,WPLI
Config 133,0.2861368656158447,36,6.256052481641818
Config 134,0.19167304039001465,42,12.397117592011618
Config 135,0.1501619815826416,34,6.666666666666667
Config 136,0.1659984588623047,42,12.767441127528393
Config 137,1.7605247497558594,42,13.947340526399474
Config 138,0.18428683280944824,46,11.141229916551714
Config 139,0.1500101089477539,36,7.758192057925332
Config 140,1.5430707931518555,46,10.124822892343012
Config 141,1.405167579650879,46,15.517702673404397
Config 142,0.19571709632873535,40,10.449604567015044
Config 143,0.2144474983215332,38,8.617287289251887
Config 144,0.13883733749389648,36,7.0140445678823
Config 145,0.22246813774108887,38,9.429836846859065
Config 146,0.16407394409179688,36,8.079284198338765
Config 147,0.20362019538879395,44,13.61315963073007
Config 148,0.22216367721557617,40,10.989053385132069
Config 149,0.20845699310302734,42,12.826388021116127
Config 150,0.22969293594360352,40,10.060635406047272
